dlga_looter_leader_3:close_window|말하지 않는다면 힘을 쓰는 수 밖에 {reg63?없지:없죠}. 나중에 원망은 {reg63?말아라:말아요}.
dlga_bandit_leader_1b:close_window|감사, 감사합니다! {reg63?나리:부인}께 축복이 있기를! 아주 멀리 사라져 성실하게 살겠습니다! 맹세하겠습니다! {reg11?그:그녀}는 {s9} 부근의 은신처에 가두어 두었습니다. {reg63?나리:부인}께서 찾으시는데 불편함이 없도록 자세히 설명해드리겠습니다!
dlga_start:rescue_prisoner_succeed_2|당신이 그를 구했군 {playername}! 나의 {s11}에게 자유를 찾아주어 정말 감사합니다. 부디, 당신의 고귀한 행동에 대한 이 작은 보답을 받아 주십시오.
dlga_rescue_prisoner_succeed_2:lord_pretalk| 봉사할 수 있어 언제나 영광입니다, {s65}.
dlga_start_up_quest_1_next:close_window|괜찮습니까? 음... 어쨌든 난 당신이 살아있는 것 같군요. 다른 동료가 있을지도 몰라요. 당신에게 할 이야기가 있습니다. 더 안쪽에서 이야기를 하도록 하죠. 여기는, 누군가 들을지도 몰라요.
dlga_start:merchant_quest_2a|멋집니다! {s2}을 상대할 충분한 병력을 모아오셨군요. 지금 {s9}에 도착한 여행자들로부터 작은 {s2}의 무리가 도시 밖에서 목격되었다는 정보가 들어왔습니다. 그들은 저의 {s3}을 납치한 이들과 같은 무리인 것이 확실합니다. 그들을 토벌하여 그들의 은신처의 위치를 밝혀내 주십시오!
dlga_start:merchant_quest_3a|제 {s1}의 위치를 알아내셨나요? 훌륭하군요! 제가 사람을 볼 줄 안다고 자부하고 있었는데, 이번에는 아주 제대로였던 것 같습니다, {reg63?나리:부인}.^이제 {reg11?그:그녀}를 구하는 일만 남았군요.
dlga_start:merchant_quest_3b|음... 제 {s11}이 무사히 돌아왔습니다. 제가 {reg11?그:그녀}에게 어떻게 해야 {reg11?그:그녀}가 스스로를 위험하게 만드는 어리석은 행동을 하지 않도록 할 수 있을까요? 아무래도 고민을 해봐야 할 것 같습니다. 자, 여기 사례금의 나머지입니다. 감사했습니다.
dlga_merchant_quest_3b:merchant_quest_4a|어쨋든 {reg63?다행이오:다행이에요}. 돈은 잘 {reg63?받겠소:받겠어요}.
dlga_merchant_quest_4a:close_window|{playername} {reg63?나리:부인}, 당신의 걷는 길에 행운이 가득하길 빌겠습니다.
dlga_merchant_quest_2a:close_window|{reg63?좋소:좋아요}. {s3} 사냥을 {reg63?시작하겠소:시작하겠어요}. 
dlga_merchant_quest_2a:merchant_quest_2a_whynotcome|당신은 함께 가지 않을 {reg63?거요:건가요}?
dlga_merchant_quest_2a_whynotcome:merchant_quest_2a|제가 가 보았자 {reg63?나리:부인}의 행사에 방해만 될 것입니다. 저는 이 곳에서 {reg63?나리:부인}의 무운을 빌겠습니다.
dlga_merchant_quest_2a:close_window.1|준비를 조금 더 {reg63?해야겠소:해야겠어요}.
dlga_merchant_quest_3a:close_window|{reg63?좋소:좋아요}. 지금 {s2}의 은신처로 가 그들을 공격하여 당신의 {s1}을 찾아 {reg63?주겠소:주겠어요}.
dlga_merchant_quest_3a:close_window.1|지금은 이 일을 {reg63?미뤄야겠소:미뤄야겠어요}.
dlga_start:merchant_quest_persuasion|{reg63?나리:부인}께서 바쁘신 것은 알겠지만 제 부탁을 들어주실 수 없으시겠습니까? 제 부탁을 들어주신다면 감사의 표시로 사례금을 충분히 준비하겠습니다.
dlga_merchant_quest_persuasion:merchant_quest_1_prologue_1|{reg63?좋소:좋아요}. 내가 무엇을 해주었으면 {reg63?하오:하나요}?
dlga_merchant_quest_persuasion:merchant_quest_2|설득력 있는 설명을 해보시오. 내가 당신을 돕겠소.
dlga_merchant_quest_persuasion:merchant_quest_3|설득력 있는 설명을 해보시오. 내가 당신을 돕겠소.
dlga_merchant_quest_persuasion:close_window|말했지만 나에게는 우선 할 일이 {reg63?있소:있어요}.
dlga_merchant_quest_2:merchant_quest_2a|자 -- 가서 {s3}들을 찾아서 무찌르십시오.
dlga_merchant_quest_3:merchant_quest_3a|자 -- 가서 {s2}들의 은거지를 공격해서 내 {s1}를 되찾아주고 {s2}들에게 내 가족을 건드리면 어떤 일이 일어나는지 보여주십시오.
dlga_start:merchant_closing_statement_2|아... {playername}. 일이 기대했던 것만큼 잘되진 않았습니다. {s5}께선 제가 저지른 치안에 대한 작은 위반을 못 봤으며 절대로 그것을 찾지 못하실 겁니다. 오, 그는 내가 그의 타락한 경비대장을 제거한 것에 대해선 충분히 기뻐했습니다 -- 도적들을 활보하게 해 준 경비병들은 전쟁터에서 적의 군대 앞에서 활보해야 할 것입니다. 만약 그 죄값으로 적당하다면 말이지요 -- 그러나 사실 그가 이 주변을 돌아다니며 그가 돌봐야하는 것에 실패한것을 계속해서 나에게 생각나게 할 수는 없는 일입니다.
dlga_merchant_closing_statement_2:merchant_closing_statement_3|그건 공평하다고 보기 어려운데...
dlga_merchant_closing_statement_3:merchant_closing_statement_4|공평? {reg63?나리:아가씨}, 여기는 펜도르입니다! 왕은 자기가 마음먹은 대로 할수 있고, 우리는 그들이 원한대로 해야합니다. 그는 나를 목매달지 않고, 대신에 나에게 내 상품을 팔 시간을 주었습니다 -- 심지어 다른 상인들로 하여금 나에게 가장 좋은 방법으로 공정한 가격을 지불하도록 지시까지 해주셨으니 왕으로써 할 수 있는한, 충분히 인자하셨습니다 -- 그러나 그는 이곳의 모두가 그렇듯이 약한 왕입니다. 그리고 약한 왕은 자신들의 위엄을 지키는 것을 먼저 신경쓰지요. 정의는 그 다음의 문제이죠. 저는 제가 그의 위치에 있다면 똑같이 했을거라고 봅니다.
dlga_merchant_closing_statement_4:close_window|어쨌든 저는 {s5}의 앞에서 이 사건에서 당신에 대한 부분을 들이밀지는 않았습니다 -- 그러나 그는 당신을 언급했고, 당신을 교수형에 처할 이유까지는 없다고 결정하셨습니다. 그리고 그게 제가 계속 신경쓰던 일입니다. 그는 당신의 미래에 길을 놓아줄 일을 가지고 있을지도 모르지요. 혹은 당신이 그의 경쟁자 중 한 명에게 당신의 무력을 팔수도 있습니다. 어쨌든, 나는 당신이 이 혼란스러운 땅에서 어떻게 살아남을 수 있는지에 대한 작은 교훈이 되었으면 합니다. 그리고 당신이 이번에 얻은 돈을 함부로 낭비하진 않을 거라고 생각합니다. 행운을 빌겠습니다..
dlga_merchant_quests_last_word:close_window|나는 조만간 이 도시를 떠날 준비를 할겁니다. 당신을 알게된건 영광이 었습니다. 행운이 있길...
dlga_member_intel_liaison:member_intel_liaison_results|무엇을 발견했소?
dlga_start:member_intel_liaison|반갑네, 이방인.
dlga_member_intel_liaison:close_window|이제 당신을 내보낼 시간이군. 서로 다른 길로 갈라져서 마을을 떠납시다. 나가서 조만간 나와 만날 수 있을 것이오.
dlga_member_intel_liaison:close_window.1|잘하고 있소.. 잠시 여기서 기다려주시오.
dlga_member_intel_liaison_results:member_intel_liaison|{s11} 저는 당신이 개개인의 영주에 대한 기록을 남긴 노트를 가지고 있다는 것을 알고 있습니다. 제 검사 결과가 이들을 주시하고 있습니다.
dlga_member_fief_grant_1:member_fief_grant_2|어느 영지를 생각하고 계십니까?
dlga_member_fief_grant_2:member_fief_grant_3|{s11}
dlga_member_fief_grant_2:do_member_trade|아무것도 아니오 -- 내가 제안할 영지는 없소.
dlga_member_fief_grant_3:close_window|{s5}
dlga_start:close_window.10|당신이 해준 일에 대해 감사합니다.
dlga_start:close_window.11|준비됐을때 떠납시다.
dlga_start:companion_recruit_intro_response|{s5}
dlga_companion_recruit_intro_response:companion_recruit_backstory_a|{s6}
dlga_companion_recruit_intro_response:close_window|{s7}
dlga_companion_recruit_backstory_a:companion_recruit_backstory_b|{s5}
dlga_companion_recruit_backstory_b:companion_recruit_backstory_c|{s5}
dlga_companion_recruit_backstory_c:companion_recruit_backstory_response|{s5}
dlga_companion_recruit_backstory_response:companion_recruit_signup|{s6}
dlga_companion_recruit_backstory_response:close_window|{s7}
dlga_companion_recruit_signup:companion_recruit_signup_b|{s5}
dlga_companion_recruit_signup_b:companion_recruit_signup_response|{s5}
dlga_companion_recruit_signup_response:close_window|불행하게도, 당장은 내 부대에 자리가 없군.
dlga_companion_recruit_signup_response:companion_recruit_payment|{s6}
dlga_companion_recruit_signup_response:close_window.1|{s7}
dlga_companion_recruit_payment:companion_recruit_signup_confirm|.
dlga_companion_recruit_payment:companion_recruit_payment_response|{s5}
dlga_companion_recruit_payment_response:companion_recruit_signup_confirm|{s6}
dlga_companion_recruit_payment_response:close_window|미안하지만 한번에 {reg3} 디나르를 줄 수 있는 상황은 {reg63?아니오:아니에요}.
dlga_start:companion_recruit_meet_again|우리 다시 만났군요.
dlga_companion_recruit_meet_again:companion_recruit_backstory_delayed|그렇네요... 지난 번 만남 후에 무엇을 했었나요?
dlga_companion_recruit_meet_again:ask_companions_for_unique_troops|나는 훌륭한 병사를 찾고 있어요. 어떻게든 나를 도와주겠습니까?
dlga_companion_recruit_meet_again:close_window|좋은 하루 되세요.
dlga_start:companion_recruit_secondchance|흐음?
dlga_companion_recruit_secondchance:companion_recruit_backstory_b|전에는 내가 {reg63?무례했소:무례했어요}. {reg63?사과하지:사과하죠}. 당신 이야기를 {reg63?들려주겟소:들려줄래요}?
dlga_companion_recruit_secondchance:ask_companions_for_unique_troops|나의 부대에 더 많은 병사가 필요합니다. 나를 도와줄 수 있겠습니까?
dlga_companion_recruit_secondchance:close_window|아무것도 {reg63?아니오:아니에요}
dlga_companion_recruit_backstory_delayed:companion_recruit_backstory_delayed_response|{s5}
dlga_companion_recruit_backstory_delayed_response:companion_recruit_signup_b|내가 당신을 우리 동료로 받아 들일 수 있을것 같군요.
dlga_companion_recruit_backstory_delayed_response:close_window|만약 내가 어떤 거라도 들었다면 당신을 알려고 했을텐데...
dlga_companion_recruit_signup_confirm:close_window|그럼 잠시만..
dlga_start:companion_rehire|아직도 받아주신다면 전 참가하고 싶어요.
dlga_start:companion_rehire.1|살아있어서 다행이군요, {s5}! {s6}, 잡혔는지 죽었는지 도망갔는지 알 수 없더군요. 나는 당신을 찾아서 주변을 뒤졌어요. 내 장비를 챙겨서 다시 합류해도 되겠습니까?
dlga_start:companion_prison_break_chains|나는 당신을 여기서 꺼내주기 위해 왔소.
dlga_companion_prison_break_chains:close_window|하느님 감사합니다 당신이 왔군요! 그렇지만 내 다리에 묶인 저 사슬들이 있는한 난 어디도 갈 수 없소. 당신이 어떻게든 간수로부터 열쇠를 가져와야 하오.
dlga_start:companion_rehire.2|{s5}
dlga_start:companion_was_dismissed|만나서 반갑군요, {s21}! 사실은, 정말 보고 싶었습니다.
dlga_companion_was_dismissed:companion_rehire|{s5}. 제가 다시 부대에 참여하기를 원하싶니까?
dlga_companion_rehire:companion_recruit_signup_confirm|돌아와서 반갑네, 친구!
dlga_companion_rehire:ask_companions_for_unique_troops|나의 부대에 더 많은 병사가 필요합니다. 나를 도와줄 수 있겠습니까?
dlga_companion_rehire:companion_rehire_refused|미안하네, 지금 당장은 여유가 없네.
dlga_companion_rehire_refused:close_window|음.. 생각이 바뀌면 들러주십시오. 네?
dlga_start:companion_rehire.3|음.. 아직 제가 돌아가기를 원치 않습니까?
dlga_minister_issues:close_window|환영합니다. {playername} 왕이시여. 이제 새로운 왕국의 왕좌를 계승할 시간입니다. 그러나, 대관식 선물을 받을 수 있도록 인벤도리에 여유공간을 확보해야합니다.
dlga_minister_issues:declaration_of_indep1|환영합니다. {playername} 왕이시여. 이제 당신이 당신의 새로운 왕국의 왕좌에 오를 시점입니다.
dlga_declaration_of_indep1:declaration_of_indep2|왕관을 쓰기에 앞서 묻습니다. 당신에게 충성을 보이는 사람들에게 공명정대 할 것을 맹세하시겠습니까?, 그리고 이 땅을 무력으로 혹은 계략으로 침공하는 세력으로 부터 지켜낼것임을 맹세하시겠습니까? 신성한 은혜에 대하여 당신이 마지막 숨을 거두는 순간까지 그리고 당신의 후계자를 통해서 이를 지켜나갈 것을 맹세하시겠습니까?
dlga_declaration_of_indep2:declaration_of_indep2a|난 지금부터 내가 숨을 거두는 순간까지 신성한 은혜에 대하여 이렇게 맹세한다, 이 땅의 모든 사람들에게 공정하게 대할것이며, 그 사람들에게 상처입히고 해를 끼치는 무리를 섬멸하고 그들을 지켜낼 것이다. 이것은 나의 혈통이 끝나는 그 날까지 계속 될 것이다.
dlga_declaration_of_indep2a:declaration_of_indep2a|This line should not be displayed.
dlga_declaration_of_indep2a:declaration_of_indep3|난 이 성배를 나의 신성한 권리의 증표로 삼고 펜도르의 오래된 왕의 문화를 따를것을 선언한다.
dlga_declaration_of_indep2a:declaration_of_indep3.1|난 이 왕관을 나의 신성한 권리의 증표로 삼고 살레온 왕국의 문화를 따를것을 선언한다.
dlga_declaration_of_indep2a:declaration_of_indep3.2|난 이 검을 나의 신성한 권리의 증표로 삼고 레이븐스턴 왕국의 문화를 따를것을 선언한다
dlga_declaration_of_indep2a:declaration_of_indep3.3|난 이 도끼를 나의 신성한 권리의 증표로 삼고 파이어즈베인의 문화를 따를것을 선언한다.
dlga_declaration_of_indep2a:declaration_of_indep3.4|난 이 활을 나의 신성한 권리의 증표로 삼고 드'샤르 공국의 문화를 따를것을 선언한다
dlga_declaration_of_indep2a:declaration_of_indep3.5|난 이 창을 나의 신성한 권리의 증표로 삼고 제국의 문화를 따를것을 선언한다.
dlga_declaration_of_indep3:declaration_of_indep3| {playername} {reg63?왕:여왕} 만세!만세!만세! ^^ 영존하소서!
dlga_declaration_of_indep3:declaration_of_indep4|아주 좋아... 내가 오는 것에 큰 전율을 느끼게 하소서
dlga_declaration_of_indep4:close_window|Long live the {reg63?King:Queen}!!!
dlga_declaration_of_indep4:declaration_of_indep5|나의 {reg63?왕:여왕}, 당신의 새로운 투구를 고를 수 있습니다.
dlga_declaration_of_indep5:close_window|{s5}를 가져가겠다.
dlga_minister_issues:minister_pretalk|당신이 신경써야 할 게 있습니다. {s11}, 그리고 {s12}, 둘 사이의 불화는 부적절한 수준까지 심해지고 있습니다. 당신이 중재하려든다면 한 영주를 화나게 할 가능성이 있습니다. 그러나 당신이 아무것도 하지 않는다면 나약해보일 위험이 있습니다. 어느 쪽이든 왕권에는 부담이 되죠. {reg63?전하:마마}.
dlga_minister_issues:minister_talk|{s1} 현재 영주가 임명되지 않았습니다. 당신이 지금 방식을 유지하기 바란다면, 영주들은 제공할 영지가 있는 국왕에게 자연스럽게 끌릴겁니다. 그러나 당분간 아무도 그 세금은 거두진 못하겠죠.
dlga_minister_issues:minister_talk.1|이 시점에는, 당신의 주의를 요하는 특별히 긴급한 문제는 없습니다. 전하, 저는 제가 정치쪽으로는 그다지 능숙하지 못하다는 점을 지적하고 싶습니다. 그리고 저는 개인 생활로 돌아가길 열망하고 있습니다. 만약 당신이 기본적인 지시 외에 다른 뭔가를 토론하고자 한다면, 저는 저 대신에 믿을 수 있는 다른 동료를 임명하실 것을 제안합니다. 그동안에는, 뭔가 다른걸 하시고 싶은 것이 있으십니까?
dlga_minister_issues:minister_talk.2|나의 {reg63?주군:아가씨}이시여. 제가 당신에게 감히 조언을 하자면, 당신의 정통성은 독립적인 국왕으로 인정되기에는 불충분해 보입니다. 그리고 낮은 정통성은 우리에게 쇠락하는 문제를 가져올 수 있습니다. 당신은 스스로 펜도르의 다른 왕들과 동등한 관계를 수립하기 위해서는 당신과 이해관계을 공유하고, 인정을 구할 수 있는 다른 왕국을 찾는 것이 아마 바람직할겁니다.
dlga_minister_issues:minister_talk.3|이 시점에는, 당신의 주의를 요하는 특별히 긴급한 문제는 없습니다. 하고 싶으신 것이 있나요?
dlga_minister_pretalk:minister_talk|무엇을 하고 싶으신가요?
dlga_minister_talk:combined_political_quests|우리 왕국의 결속을 강화할 좋은 생각이 있소?
dlga_minister_talk:minister_cancel_political_quest|({s10})에 대한 우리의 계획을 취소하고자 하오.
dlga_minister_cancel_political_quest:minister_cancel_political_quest_confirm|당신은 그 계획을 정말 취소하시길 원하십니까?
dlga_minister_cancel_political_quest_confirm:minister_pretalk|그렇소. 그 계획은 취소되어야 하오.
dlga_minister_cancel_political_quest_confirm:minister_pretalk.1|사실은, 아무것도 아니오.
dlga_minister_talk:minister_diplomatic_kingdoms|특사를 파견하고 싶소.
dlga_minister_talk:minister_indict|나는 불충한 가신을 반역죄로 기소하고 싶소.
dlga_minister_talk:minister_change_marshal|새로운 총사령관으로 임명하고 싶네.
dlga_minister_talk:minister_change_marshal.1|나는 새로운 총사령관을 임명하고 싶네.
dlga_minister_change_marshal:minister_pretalk|당신은 방금 임명을 하셨습니다, {reg63?경:아가씨}. 만약 당신의 결정을 이렇게 빨리 철회한다면, 큰 혼란이 있을겁니다. 우리는 몇 일 정도 기다릴 필요가 있습니다.
dlga_minister_talk:minister_replace|당신이 장관에서 은퇴했으면 하네.
dlga_minister_talk:minister_replace.1|당신이 다시 나의 부대로 합류하길 바라네.
dlga_minister_talk:minister_grant_fief|가신에게 영지를 주고 싶네.
dlga_minister_talk:minister_grant_self_fief|나는 나 자신을 {s4}의 영주로 임명하고 싶네.
dlga_minister_grant_self_fief:minister_pretalk|당신의 뜻대로 {s4}의 영주가 될 겁니다.
dlga_minister_talk:pop_minister_hire_mercs|용병대를 고용하고 싶소.
dlga_minister_talk:pop_change_color1|우리 왕국의 색상을 변경하겠다.
dlga_minister_talk:pop_change_culture1|우리 문화는 우리 사람들에게 도움이 안 되오. 우리의 길을 변경할 시간이 왔소.
dlga_minister_talk:close_window|지금은 이게 다오.
dlga_pop_minister_hire_mercs:minister_pretalk|나의 {reg63?왕:여왕}이시여, 우리는 이미 {s4}을(를) 고용해서 더 이상 고용 할 수 없습니다.
dlga_pop_minister_hire_mercs:minister_pretalk.1|불행하게도, 나의 {reg63?왕:여왕}이시여, 우리 재정이 그 부대를 고용하기 위한 비용(10,000)을 지원하지 못합니다.
dlga_pop_minister_hire_mercs:pop_minister_hire_mercs_choose|잘 알겠습니다, 나의 {reg63?왕:여왕}이시여, 용병단을 고용하기 위해서는 사전에 10,000 디나르를 제공해야 하며, 높은 주급을 주어야 할 필요성이 있습니다. ^ 당신이 이 말을 신경쓰지 않고 장기간 그들을 고용하는 것은 매우 현명하지 못한 처사일 것입니다. ^ 우리는 몇몇 용병 대장들과 그들의 용병대를 고용 할 수 있습니다. 또한 그들의 국가 또는 세력과 우호적인 관계를 구축하고 있다면, 아마 다 많은 병력을 제공받으실 수 있을 겁니다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm|메텐하임 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm.1|베카비아 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm.2|바클레이 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm.3|멜리틴 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm.4|말레온 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm.5|유니콘 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm.6|눈사자 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm.7|우호적인 붉은형제단 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm.8|싱갈족 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm.9|자투 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:pop_minister_hire_mercs_confirm.10|전문 용병단 용병들을 고용한다.
dlga_pop_minister_hire_mercs_choose:minister_pretalk|좋은 생각이 아닌것 같군.
dlga_pop_minister_hire_mercs_confirm:minister_pretalk|그러나 {reg63?폐하:여왕님}, 당신이 그들을 이렇게 빨리 재고용할 수 있을 것이라고는 생각하지 않습니다.
dlga_pop_minister_hire_mercs_confirm:minister_pretalk.1|합리적인 선택입니다. 그들은 곧 근처에 도착합니다!
dlga_minister_change_marshal:minister_change_marshal_choose|누굴 새로운 총사령관으로 임명할까요?
dlga_minister_change_marshal_choose:minister_pretalk|내가 총사령관이 되겠소.
dlga_minister_change_marshal_choose:minister_pretalk.1|잠시동안, 나는 총사령관을 두지 않겠소.
dlga_minister_change_marshal_choose:minister_pretalk.2|{s4}
dlga_minister_change_marshal_choose:minister_pretalk.3|아무것도 아니오.
dlga_minister_diplomatic_kingdoms:minister_diplomatic_kingdoms_select|누구에게 특사를 보내길 원하십니까?
dlga_minister_diplomatic_kingdoms:minister_pretalk|유감스럽게도 지금은 특사로 보낼 사람이 없군요
dlga_minister_diplomatic_kingdoms_select:minister_diplomatic_initiative_type|{s11}{s14}의 {s10}
dlga_minister_diplomatic_kingdoms_select:minister_pretalk|아무것도 아니오.
dlga_minister_diplomatic_initiative_type:minister_diplomatic_initiative_type_select|그에게 무슨 말을 하고 싶으십니까?
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary|우리 두 왕국은 평화 협정을 체결해야 한다고 보내시오..
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.1|내가 그의 가신으로 그의 보호 아래 들어가고 싶다고 보내시오.
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.2|내가 또 한 명의 군주로서 그에게 친선을 표현하고 싶다고 보내시오.
dlga_minister_diplomatic_initiative_type_select:minister_declare_war|그들에게 전쟁을 선포한다고 보내시오.
dlga_minister_diplomatic_initiative_type_select:close_window|돌아간다
dlga_minister_declare_war:minister_declare_war_confirm|{s12}
dlga_minister_declare_war_confirm:minister_declare_war_confirm_yes|나는 {s12}과 전쟁을 바라오.
dlga_minister_declare_war_confirm:minister_pretalk|흠, 아니오.
dlga_minister_declare_war_confirm_yes:minister_pretalk|당신의 지시대로 우리는 이제 {s12}과 전쟁을 시작할 겁니다.. 아마 하늘이 우리에게 승리를 내려주시겠지요.
dlga_minister_diplomatic_emissary:minister_emissary_select|누구를 당신의 특사로 할 건가요? 당신은 신뢰할만하고 또한 상대를 화나지 않게 일을 성사 시킬 설득력있는 사람을 골라야 합니다.
dlga_minister_emissary_select:minister_emissary_dispatch|{s11}
dlga_minister_emissary_select:minister_pretalk|사실, 누구도 보내지 않겠소.
dlga_minister_emissary_dispatch:minister_diplomatic_dispatch_confirm|아주 좋아요. 제가 {s11}을(를) {s12}으로 {s14}하러 보낼게요.
dlga_minister_diplomatic_dispatch_confirm:minister_pretalk|네, 그렇게 하시오
dlga_minister_diplomatic_dispatch_confirm:minister_pretalk.1|사실, 그것은 보류해야겠소
dlga_minister_replace:minister_replace_select|매우 좋아요. 누굴 나의 후임으로 임명할건가요?
dlga_minister_replace_select:minister_replace_confirm|{s4}
dlga_minister_replace_select:minister_replace_confirm.1|나의 아내, {s4}.
dlga_minister_replace_select:minister_pretalk|사실은, 보류하겠오.
dlga_minister_replace_confirm:close_window|좋아요. {s9}은(는) 당신의 새 장관이 될 거에요. 저는 다시 합류할 준비를 할게요.
dlga_minister_replace_confirm:close_window.1|좋아요. {s9}은(는) 당신의 새 장관이 될 거에요. 당신을 섬긴 건 영광이었어요 .
dlga_minister_grant_fief:minister_grant_fief_select|당신의 어느 영지을 임명하시겠습니까? {s12}
dlga_minister_grant_fief_select:minister_grant_fief_select_recipient|{s1}{s12}
dlga_minister_grant_fief_select:minister_pretalk|아무것도 아니오.
dlga_minister_grant_fief_select_recipient:minister_grant_fief_select_recipient_choice|그리고 누구에게 영지를 내릴지 결정하시겠습니까? {s12}
dlga_minister_grant_fief_select_recipient_choice:minister_grant_fief_complete|{s1}
dlga_minister_grant_fief_select_recipient_choice:minister_pretalk|아무것도 아니오.
dlga_minister_grant_fief_complete:minister_pretalk|잘 알겠습니다. {s2}이(가) {s1}을(를) 받을 것입니다.
dlga_minister_indict:minister_indict_select|암울한 소식이군요, {reg63?경:아가씨}. 누가 배신을 계획하고 있다고 생각하시나요?
dlga_minister_indict_select:minister_indict_confirm|{s11}
dlga_minister_indict_select:minister_pretalk|아무것도 아니오.
dlga_minister_indict_confirm:minister_indict_confirm_answer|신중히 생각해보셔야 합니다, {reg63? sire : my lady}. {s4}를 부당하게 반역죄로 기소하면, 다른 사람들이 당신을 섬기는 것에 대해 불안해 할 수 있습니다. 다른 한편, 당신이 정말로 {reg4? 그녀 : 그}가 당신을 배신하려하고 있다고 생각하신다면, 아마도 먼저 {reg4? 그녀 : 그의} 요새를 통제하는 것이 최우선 과제가 될 겁니다.
dlga_minister_indict_confirm_answer:minister_indict_conclude|나는 기소하는 문제에 대해서 충분히 오랫동안 생각했소!
dlga_minister_indict_confirm_answer:minister_pretalk|아마 나는 좀 더 생각을 해 봐야할것 같소.
dlga_minister_indict_conclude:minister_pretalk|그것은 보냈습니다. {reg63?경:아가씨}.
dlga_center_captured_lord_advice:center_captured_lord_advice_2|{s11}. {s1}
dlga_center_captured_lord_advice:center_captured_lord_advice_2.1|{s12}전 {s1}을(를) 제가 가지고 싶습니다. (영지:{s0})
dlga_center_captured_lord_advice:center_captured_lord_advice_2.2|{s66}, {s1}을(를) 당신이 가져야 한다고 봅니다. (영지: {s0})
dlga_center_captured_lord_advice_2:minister_issues|당신이 원하신다면.., {reg63?폐하:폐하}. {reg6?I:{reg7?You:{s11}}} {reg3?lady:lord}가 {s1}의 새로운 영주가 될 것이오.
dlga_center_captured_lord_advice_2:close_window|흠. 알았네, {playername}. 당신의 충고를 받아들이겠네. {reg6?나는 :{reg7?자네:{s11}}} 을(를} {s1}의 새로운 {reg3?lady:lord}로 임명하겠네.
dlga_event_triggered:npc_clash_line_2|{s4}
dlga_npc_clash_line_2:npc_clash_line_3|{s4}
dlga_npc_clash_line_3:npc_clash_line_4|{s4}
dlga_npc_clash_line_4:close_window|{s4}
dlga_npc_clash_line_4:npc_clash_line_5|{s4}
dlga_npc_clash_line_5:npc_clash_line_6|{s4}
dlga_npc_clash_line_6:close_window|{s4}
dlga_npc_clash_line_5:close_window|{s4}
dlga_npc_clash_line_2:close_window|{s4}
dlga_npc_clash_line_3:close_window|{s4}
dlga_event_triggered:player_response_to_npc_comments|{s4}
dlga_player_response_to_npc_comments:close_window|아주 흥미롭군요. 감사합니다. 당신의 조언을 새겨듣겠습니다.
dlga_event_triggered:companion_quitting|말씀드리기 뭣하지만 {s5} 당신께 뭔가 말씀드리고 싶은게 있습니다.
dlga_companion_quitting:companion_quitting_2|{s5}
dlga_companion_quitting_2:companion_quitting_response|사실대로 말하자면, {s21}.
dlga_companion_quitting_response:companion_quitting_yes|좋아, 그럼 떠나게.
dlga_companion_quitting_response:companion_quitting_persuasion|아마 내가 자네를 설득할 수 있을 지도 모르네.
dlga_companion_quitting_persuasion:close_window|흠. 그렇다면, 나아질거라 믿으며 좀 더 머물러 보겠습니다.
dlga_companion_quitting_persuasion:companion_quitting_response|미안합니다. 이해하기 힘들군요. 당신이 좋든 싫든 전 떠나겠습니다.
dlga_companion_quitting_yes:close_window|그럼 안녕입니다. 아마 주변에서 보게 되겠죠, {playername}.
dlga_event_triggered:companion_objection_response|{s5}
dlga_companion_objection_response:close_window|지지해줘서 정말 고마워요.
dlga_companion_objection_response:close_window.1|가능한 이런 일은 다시 일어나지 않을걸세.
dlga_companion_objection_response:close_window.2|그대의 불만은 알았네. 이제 자리로 돌아가게.
dlga_event_triggered:companion_personalityclash2_b|{s5}
dlga_companion_personalityclash2_b:companion_personalityclash2_response|{s5}
dlga_companion_personalityclash2_response:close_window|{s11}은(는) 우리 일행에게 중요해. {reg11?그녀와:그와} 다신 싸우지 않았으면 좋겠군.
dlga_companion_personalityclash2_response:close_window.1|당신이 내 지지를 받는다고 {s11} 에게 전하고 {reg11?그녀가:그가} {reg11?그녀의:그의} 혀를 나불대지 말라고 전해주게.
